,d_spell,f_spell,champion,side,role,assists,damage_objectives,damage_building,damage_turrets,deaths,gold_earned,kda,kills,level,time_cc,damage_total,damage_taken,total_minions_killed,turret_kills,vision_score,result
1650,4,14,Fiora,Side.red,Lane.top_lane,2,2609,3967,2609,6,8087,0.8333333333333334,3,12,3,65832,26345,111,1,17,False
1651,4,11,LeeSin,Side.red,Lane.jungle,11,3780,27984,3780,2,13374,12.0,13,15,11,148223,20057,43,1,25,True
1652,4,11,Evelynn,Side.blue,Lane.jungle,6,1104,9177,1104,16,20254,1.6875,21,18,17,160625,48960,7,1,41,False
1653,11,6,Hecarim,Side.blue,Lane.jungle,8,5166,34572,5166,3,11959,6.333333333333333,11,14,16,160912,24589,29,2,22,True
1654,7,4,Jinx,Side.red,Lane.bot_lane,8,17007,24557,17007,4,19355,7.5,22,16,27,240881,24829,237,6,13,True
1655,4,11,Viego,Side.red,Lane.jungle,13,3298,23716,3298,5,16432,5.8,16,17,23,190155,41954,38,1,32,True
1656,3,4,Zilean,Side.blue,Lane.utility,19,1531,1949,1531,7,8913,3.0,2,14,33,28175,20393,13,0,53,True
1657,4,7,Jinx,Side.red,Lane.bot_lane,12,11658,30001,11658,3,12744,6.333333333333333,7,15,8,166770,13776,166,6,32,True
1658,4,14,Karma,Side.blue,Lane.utility,16,2511,2511,2511,8,8785,2.5,4,10,23,29730,13542,16,1,40,True
1659,14,4,Karma,Side.red,Lane.utility,6,1131,1131,1131,8,5166,0.875,1,9,19,22555,10306,16,0,31,False
1660,4,7,Draven,Side.blue,Lane.bot_lane,1,0,0,0,8,7809,0.625,4,11,8,64025,13982,140,0,9,False
1661,12,4,Ryze,Side.red,Lane.mid_lane,2,2537,7795,2537,3,8135,1.3333333333333333,2,13,29,119975,11451,189,0,11,False
1662,14,4,Lulu,Side.blue,Lane.utility,17,736,1465,736,4,7485,4.5,1,12,20,18669,9395,14,1,54,True
1663,11,4,Kayn,Side.red,Lane.jungle,7,1334,18087,1334,7,12834,2.4285714285714284,10,15,6,153898,37442,46,0,23,True
1664,4,14,Leona,Side.blue,Lane.utility,9,0,517,0,8,6316,1.125,0,12,50,20278,20415,36,0,81,False
1665,4,14,Braum,Side.blue,Lane.utility,25,0,2146,0,5,7408,5.0,0,12,34,23117,18829,23,0,52,True
1666,7,4,Caitlyn,Side.blue,Lane.bot_lane,7,9086,9329,9086,3,12415,3.0,2,15,10,161875,13728,230,7,28,True
1667,12,4,Graves,Side.red,Lane.top_lane,3,4406,5436,4406,13,11118,0.6153846153846154,5,13,13,127379,27573,167,3,13,False
1668,4,7,Aphelios,Side.red,Lane.bot_lane,3,1822,5808,1822,7,7764,0.5714285714285714,1,11,6,74325,14093,162,0,9,False
1669,4,14,Akshan,Side.blue,Lane.top_lane,5,5731,9654,5731,7,15119,1.7142857142857142,7,15,0,165171,27683,211,2,33,False
1670,4,11,Viego,Side.blue,Lane.jungle,14,2480,9336,2480,5,11890,3.8,5,16,11,145514,34571,41,1,24,True
1671,11,4,LeeSin,Side.red,Lane.jungle,9,2354,34440,2354,7,12414,1.8571428571428572,4,14,24,145951,35307,53,2,46,True
1672,12,4,Jayce,Side.blue,Lane.top_lane,7,9287,17548,9287,5,16245,3.2,9,17,12,212978,20304,222,3,22,True
1673,4,7,Ezreal,Side.blue,Lane.bot_lane,15,8166,12415,8166,7,18189,4.142857142857143,14,17,9,166741,26775,133,1,31,True
1674,4,12,DrMundo,Side.blue,Lane.top_lane,15,2128,2213,2128,9,13389,2.4444444444444446,7,17,21,114238,69904,134,0,14,True
1675,4,12,Irelia,Side.blue,Lane.top_lane,4,2394,2394,2394,12,9278,0.75,5,13,10,82738,28311,126,1,12,False
1676,7,4,Jinx,Side.red,Lane.bot_lane,5,5865,18884,5865,4,9938,2.25,4,13,8,128412,12372,175,1,27,True
1677,4,12,Urgot,Side.blue,Lane.top_lane,2,7263,13314,7263,5,8029,0.8,2,12,12,88631,14767,142,3,15,False
1678,11,4,LeeSin,Side.blue,Lane.jungle,10,2725,21782,2725,5,15595,5.0,15,17,22,162429,49758,45,3,35,True
1679,4,3,Xayah,Side.red,Lane.bot_lane,9,10976,18359,10976,5,17291,4.4,13,16,21,237510,21686,237,3,22,True
1680,4,12,Urgot,Side.blue,Lane.top_lane,2,6996,7488,6996,9,12154,0.6666666666666666,4,15,23,168050,26575,218,2,14,False
1681,4,3,Kaisa,Side.red,Lane.bot_lane,8,4412,12256,4412,8,12335,2.25,10,14,6,127370,17144,162,0,15,True
1682,4,14,Thresh,Side.blue,Lane.utility,26,545,545,545,10,10072,3.0,4,16,61,30549,24419,35,0,56,True
1683,11,4,LeeSin,Side.red,Lane.jungle,2,0,2985,0,6,7467,1.0,4,10,11,72134,19869,5,0,24,False
1684,14,4,Zilean,Side.blue,Lane.utility,10,38,38,38,9,4435,1.1111111111111112,0,9,11,19835,13977,24,0,21,False
1685,14,4,AurelionSol,Side.blue,Lane.mid_lane,6,338,1421,338,2,8872,4.5,3,13,24,103657,10531,178,0,18,False
1686,4,7,Jinx,Side.red,Lane.bot_lane,0,2095,2095,2095,4,7704,0.5,2,11,8,72573,9895,139,0,10,False
1687,7,4,Lulu,Side.blue,Lane.utility,2,411,411,411,4,4096,0.5,0,8,14,7368,7068,6,0,23,False
1688,4,12,Syndra,Side.blue,Lane.mid_lane,9,3837,10614,3837,3,12351,4.0,3,16,18,152854,10154,239,0,47,True
1689,4,11,Qiyana,Side.blue,Lane.jungle,13,1044,21752,1044,3,10981,7.0,8,14,22,158634,21439,30,0,23,True
1690,7,3,Janna,Side.red,Lane.utility,20,1123,2846,1123,3,9941,8.0,4,13,93,39862,17328,36,1,70,True
1691,3,4,Graves,Side.blue,Lane.mid_lane,5,340,23440,340,4,18057,2.75,6,18,22,379610,37685,318,0,35,False
1692,4,12,Vex,Side.red,Lane.mid_lane,16,2527,8877,2527,4,14820,6.75,11,17,38,184846,19172,209,0,29,True
1693,11,4,Zed,Side.blue,Lane.jungle,6,329,30955,329,5,14197,3.8,13,17,4,250591,30040,24,0,25,True
1694,4,14,Lulu,Side.blue,Lane.utility,31,3488,5995,3488,5,10187,6.4,1,14,44,23334,15675,13,0,56,True
1695,12,6,Gwen,Side.red,Lane.top_lane,0,0,0,0,6,4265,0.16666666666666666,1,9,1,29422,11703,79,0,6,False
1696,6,11,Hecarim,Side.blue,Lane.jungle,4,0,1298,0,7,7586,1.1428571428571428,4,11,18,103517,25035,26,0,28,False
1697,4,7,Jhin,Side.red,Lane.bot_lane,6,8809,14729,8809,1,11033,9.0,3,13,19,128532,8070,201,4,26,True
1698,12,4,Sion,Side.red,Lane.top_lane,2,5856,7262,5856,10,16500,0.4,2,18,25,276311,78861,333,3,28,False
1699,4,14,Fizz,Side.blue,Lane.mid_lane,5,0,0,0,7,4764,0.8571428571428571,1,10,8,40590,12622,86,0,7,False
1700,11,4,Kindred,Side.blue,Lane.jungle,11,765,42571,765,7,14720,3.142857142857143,11,16,9,234332,30790,58,1,25,False
1701,3,4,Ezreal,Side.blue,Lane.bot_lane,0,1802,5321,1802,1,7550,1.0,1,12,1,90005,4665,177,1,21,True
1702,12,4,Veigar,Side.blue,Lane.mid_lane,5,2240,6076,2240,10,9699,0.9,4,14,19,105754,23470,154,0,19,False
1703,11,4,Zed,Side.red,Lane.jungle,9,1373,25965,1373,3,11712,7.666666666666667,14,14,7,150576,22787,12,2,30,True
1704,6,4,Tryndamere,Side.blue,Lane.top_lane,4,8423,11597,8423,8,11387,1.375,7,15,7,133311,30533,180,3,14,True
1705,4,7,Jinx,Side.red,Lane.bot_lane,11,5561,21343,5561,8,16602,2.25,7,17,13,259152,23292,251,3,21,True
1706,11,4,Viego,Side.blue,Lane.jungle,11,1774,34341,1774,2,12355,7.0,3,16,15,205196,28971,13,2,46,True
1707,12,4,Ziggs,Side.blue,Lane.bot_lane,6,20031,20031,20031,3,8652,3.6666666666666665,5,11,14,90286,7660,124,3,11,True
1708,11,4,Taliyah,Side.red,Lane.jungle,7,3872,39233,3872,2,18866,16.0,25,18,13,271956,22397,92,0,21,True
1709,11,14,Talon,Side.red,Lane.jungle,2,0,18521,0,6,7263,0.6666666666666666,2,11,3,136964,21335,35,0,26,False
1710,4,11,Nidalee,Side.red,Lane.jungle,11,4791,35470,4791,4,15520,6.0,13,17,4,198205,35692,24,1,39,True
1711,4,3,Lucian,Side.red,Lane.bot_lane,9,2728,2892,2728,9,11660,1.3333333333333333,3,15,6,150370,25831,199,0,27,False
1712,12,4,Zilean,Side.blue,Lane.top_lane,9,310,310,310,9,9590,1.1111111111111112,1,16,41,105218,22984,154,0,18,False
1713,4,11,Zed,Side.blue,Lane.jungle,11,2415,37785,2415,12,17735,2.25,16,17,13,242350,43648,55,1,43,False
1714,14,4,Leona,Side.red,Lane.utility,4,0,0,0,7,5099,0.7142857142857143,1,9,28,13570,14042,28,0,46,False
1715,4,3,MissFortune,Side.red,Lane.bot_lane,9,5715,16569,5715,7,16281,2.7142857142857144,10,17,8,191091,17426,242,1,57,True
1716,11,4,Ekko,Side.red,Lane.jungle,1,0,4695,0,5,8831,1.6,7,11,14,110708,18784,30,0,11,False
1717,12,4,Jax,Side.blue,Lane.top_lane,1,2271,2271,2271,2,5940,1.0,1,10,7,52979,9680,123,1,14,False
1718,14,4,Nautilus,Side.blue,Lane.utility,23,796,2134,796,4,8672,6.75,4,12,58,22016,13788,16,0,40,True
1719,14,4,Rakan,Side.blue,Lane.utility,9,529,529,529,4,5316,2.25,0,10,23,8618,9215,15,1,60,False
1720,12,4,Sett,Side.blue,Lane.top_lane,3,8470,8470,8470,4,13880,2.0,5,15,17,156351,31352,234,3,16,False
1721,12,4,Viktor,Side.red,Lane.mid_lane,9,0,1624,0,8,9432,1.75,5,15,27,105262,21583,178,0,32,False
1722,12,4,Sett,Side.blue,Lane.top_lane,3,1062,2795,1062,8,11048,1.125,6,15,25,108322,33177,155,1,24,False
1723,4,12,Graves,Side.blue,Lane.top_lane,8,7710,12494,7710,10,22788,1.6,8,18,26,384814,43550,385,4,34,False
1724,4,12,Jayce,Side.blue,Lane.top_lane,11,2537,4431,2537,11,12609,1.3636363636363635,4,16,7,168508,26140,209,1,33,False
1725,3,14,Yuumi,Side.blue,Lane.utility,20,2318,3584,2318,5,8712,4.4,2,13,19,21931,8426,6,0,70,True
1726,4,12,Malphite,Side.red,Lane.top_lane,4,444,444,444,7,7562,1.0,3,12,17,78592,14801,143,0,9,False
1727,11,4,LeeSin,Side.red,Lane.jungle,12,322,18900,322,6,15420,4.333333333333333,14,16,27,189363,38259,29,1,36,True
1728,4,12,TwistedFate,Side.red,Lane.mid_lane,10,5094,5158,5094,3,11502,6.0,8,13,41,102371,13139,156,2,9,True
1729,4,12,Lulu,Side.blue,Lane.mid_lane,8,1288,2062,1288,9,9178,1.2222222222222223,3,14,27,88641,26679,120,1,27,False
1730,4,14,Rakan,Side.blue,Lane.utility,15,527,732,527,4,8117,4.5,3,11,16,15325,10634,48,1,74,True
1731,4,12,Fiora,Side.red,Lane.bot_lane,7,6995,9030,6995,10,12331,1.6,9,15,15,109741,38823,134,0,18,True
1732,4,7,Caitlyn,Side.blue,Lane.bot_lane,5,3995,8164,3995,11,12389,1.2727272727272727,9,12,22,111822,16232,146,2,13,False
1733,4,12,Viktor,Side.red,Lane.mid_lane,9,7062,7958,7062,4,13496,3.5,5,15,18,156575,18928,211,3,35,True
1734,4,3,Caitlyn,Side.blue,Lane.bot_lane,9,9292,9708,9292,2,12459,9.5,10,13,9,114394,8914,146,5,14,True
1735,11,4,LeeSin,Side.blue,Lane.jungle,8,100,9123,100,1,9046,18.0,10,11,13,91768,18405,5,0,11,True
1736,4,3,Lucian,Side.red,Lane.mid_lane,1,780,3343,780,7,7473,0.42857142857142855,2,12,2,75842,13076,134,0,14,False
1737,4,3,Lux,Side.blue,Lane.utility,13,1998,2844,1998,6,8431,2.8333333333333335,4,13,32,37162,9678,21,0,64,True
1738,4,11,LeeSin,Side.red,Lane.jungle,14,621,3005,621,7,11842,2.7142857142857144,5,15,20,148160,37188,43,0,35,False
1739,4,12,Vex,Side.blue,Lane.mid_lane,12,3375,4874,3375,4,11959,4.75,7,16,38,161437,16796,214,0,38,True
1740,4,12,Ryze,Side.blue,Lane.mid_lane,3,2113,20681,2113,9,15322,1.0,6,18,30,291107,34708,280,1,19,False
1741,14,4,Thresh,Side.blue,Lane.utility,22,0,2369,0,4,7362,6.0,2,11,27,15264,9709,25,0,37,True
1742,4,12,Kennen,Side.blue,Lane.top_lane,10,2519,3239,2519,6,12855,2.8333333333333335,7,17,28,123357,24290,171,0,24,True
1743,4,7,Ezreal,Side.blue,Lane.bot_lane,6,3768,5486,3768,12,15967,1.4166666666666667,11,15,6,183738,29702,192,1,37,False
1744,4,12,Urgot,Side.blue,Lane.top_lane,2,2101,2101,2101,10,8838,0.2,0,13,16,108232,23795,168,0,19,False
1745,4,12,Syndra,Side.red,Lane.mid_lane,11,2998,4475,2998,5,12853,4.2,10,14,20,115737,18051,176,0,19,True
1746,4,12,Renekton,Side.red,Lane.top_lane,6,0,570,0,4,9134,1.75,1,14,11,116636,34240,179,0,16,False
1747,3,11,Karthus,Side.blue,Lane.jungle,5,169,18046,169,7,11954,1.7142857142857142,7,15,20,205663,31092,28,0,19,False
1748,4,14,Akshan,Side.red,Lane.mid_lane,3,1209,1209,1209,9,11742,1.6666666666666667,12,13,0,97311,18344,156,0,28,False
1749,12,4,Vex,Side.red,Lane.mid_lane,7,1745,1745,1745,6,11314,2.8333333333333335,10,13,35,100735,15239,146,1,17,False
1750,4,7,Senna,Side.blue,Lane.utility,7,1615,8627,1615,7,11829,1.7142857142857142,5,15,34,96698,23932,51,0,70,False
1751,4,14,Akshan,Side.blue,Lane.mid_lane,3,0,980,0,8,4753,0.75,3,9,0,32940,10976,64,0,9,False
1752,12,4,Sett,Side.red,Lane.top_lane,7,5375,7982,5375,3,13112,4.666666666666667,7,16,31,141527,30013,196,1,19,True
1753,7,4,Jinx,Side.blue,Lane.bot_lane,7,2178,2492,2178,7,9570,1.1428571428571428,1,14,7,108738,14883,187,0,17,False
1754,4,12,Ziggs,Side.red,Lane.bot_lane,10,6887,16961,6887,7,14465,3.2857142857142856,13,16,22,150483,17472,186,1,19,True
1755,4,7,Janna,Side.blue,Lane.utility,7,2743,2743,2743,8,7125,1.25,3,10,34,21865,13088,11,2,33,True
1756,4,12,Ezreal,Side.blue,Lane.bot_lane,2,2030,2030,2030,7,6144,0.8571428571428571,4,8,0,38812,12022,100,0,8,False
1757,4,12,Lissandra,Side.red,Lane.mid_lane,14,4413,7070,4413,2,11690,9.0,4,15,42,136081,16567,200,2,24,True
1758,4,14,Teemo,Side.blue,Lane.top_lane,5,754,6636,754,4,9744,1.75,2,15,26,112817,13997,194,0,20,False
1759,4,11,Talon,Side.blue,Lane.jungle,12,1026,35391,1026,8,14965,3.125,13,16,10,211137,44983,50,1,21,True
1760,4,14,Vladimir,Side.red,Lane.mid_lane,2,2003,2003,2003,7,11362,1.2857142857142858,7,15,2,113316,34416,185,0,10,False
1761,4,7,Ezreal,Side.red,Lane.bot_lane,7,2840,3685,2840,8,10161,1.25,3,14,2,115393,24338,180,0,28,False
1762,4,12,Anivia,Side.blue,Lane.mid_lane,8,3699,12450,3699,3,14958,4.666666666666667,6,18,38,224947,25032,271,1,36,False
1763,3,4,Vayne,Side.blue,Lane.bot_lane,7,4607,7431,4607,5,11598,3.0,8,15,11,97548,15111,158,1,36,True
1764,4,11,LeeSin,Side.red,Lane.jungle,18,1455,21996,1455,2,16031,15.5,13,17,23,194563,47256,66,0,39,True
1765,4,1,Varus,Side.blue,Lane.bot_lane,11,1960,11112,1960,6,12548,2.8333333333333335,6,14,22,144008,14722,210,0,30,True
1766,11,4,Qiyana,Side.red,Lane.jungle,5,0,15503,0,10,8740,0.7,2,13,11,128845,23482,24,0,14,False
1767,4,7,Ezreal,Side.red,Lane.bot_lane,12,7016,12193,7016,6,12657,3.1666666666666665,7,15,4,154036,19033,179,3,17,True
1768,4,12,Sylas,Side.blue,Lane.mid_lane,3,878,878,878,6,9950,1.0,3,14,17,107703,24306,191,0,29,False
1769,4,12,Jayce,Side.red,Lane.top_lane,5,3386,8410,3386,12,10782,0.8333333333333334,5,14,10,109203,24188,140,1,22,False
1770,4,11,Nidalee,Side.blue,Lane.jungle,3,0,2611,0,1,5486,4.0,1,10,0,56906,12445,29,0,22,False
1771,4,11,Qiyana,Side.blue,Lane.jungle,9,0,17523,0,11,13031,1.6363636363636365,9,16,17,217448,41362,40,0,28,False
1772,11,4,XinZhao,Side.blue,Lane.jungle,2,0,6613,0,7,7728,0.8571428571428571,4,11,22,95159,25539,33,0,16,False
1773,12,4,Vex,Side.red,Lane.mid_lane,4,937,937,937,7,10287,1.2857142857142858,5,14,17,109593,17783,160,0,27,False
1774,4,7,Janna,Side.blue,Lane.utility,12,1152,1472,1152,6,8438,2.8333333333333335,5,12,34,26889,16801,19,0,62,True
1775,14,4,Lulu,Side.red,Lane.utility,4,705,705,705,7,7150,1.0,3,12,16,25780,15031,29,0,60,False
1776,12,4,Xerath,Side.blue,Lane.bot_lane,6,3102,5072,3102,4,9407,3.25,7,12,26,85751,9081,149,0,12,True
1777,4,11,Nidalee,Side.blue,Lane.jungle,15,2572,25139,2572,11,17512,3.0,18,17,2,172275,42558,41,1,36,False
1778,4,14,Nami,Side.blue,Lane.utility,9,0,280,0,9,6697,1.3333333333333333,3,11,26,15494,19825,13,0,54,False
1779,12,4,Yone,Side.red,Lane.top_lane,2,4861,10006,4861,8,17050,1.25,8,18,20,308717,38791,279,1,17,True
1780,14,4,Karma,Side.blue,Lane.utility,21,556,6812,556,8,8967,3.125,4,13,20,33013,16792,19,0,70,True
1781,4,12,Yone,Side.blue,Lane.mid_lane,10,2595,4439,2595,1,12429,19.0,9,14,20,127188,14502,153,1,17,True
1782,4,7,Sona,Side.red,Lane.bot_lane,14,1290,1489,1290,9,12456,2.2222222222222223,6,16,16,58036,25843,88,0,96,True
1783,4,14,Akshan,Side.red,Lane.mid_lane,12,3631,11627,3631,4,16448,5.75,11,17,1,178972,14427,224,1,26,True
1784,4,3,Aphelios,Side.red,Lane.bot_lane,7,7849,19895,7849,5,13921,2.6,6,14,9,191338,15585,222,4,23,False
1785,4,7,Kalista,Side.blue,Lane.bot_lane,5,375,4267,375,11,9482,0.8181818181818182,4,13,12,85004,23039,148,0,39,False
1786,12,4,Lux,Side.red,Lane.mid_lane,2,0,2016,0,7,5672,0.42857142857142855,1,11,20,57246,11998,114,0,14,False
1787,4,12,Vex,Side.red,Lane.mid_lane,5,1388,3652,1388,11,8821,0.6363636363636364,2,13,27,99491,19425,156,1,12,False
1788,4,14,Thresh,Side.blue,Lane.utility,28,922,2732,922,2,7598,15.5,3,9,32,20214,8273,25,1,34,True
1789,14,12,Sett,Side.blue,Lane.top_lane,3,0,0,0,5,5595,0.8,1,11,15,47914,14385,116,0,6,False
1790,12,14,Riven,Side.blue,Lane.top_lane,6,0,1011,0,11,8938,1.0,5,13,18,67975,20670,101,0,10,False
1791,4,12,Gangplank,Side.red,Lane.top_lane,5,2149,3645,2149,12,10429,0.5833333333333334,2,14,13,148151,26789,195,0,16,False
1792,4,12,Leblanc,Side.red,Lane.mid_lane,6,2015,2015,2015,3,9862,4.0,6,13,10,88357,15624,151,1,22,False
1793,7,4,Senna,Side.red,Lane.utility,15,2293,7473,2293,6,9592,3.3333333333333335,5,12,35,47868,14635,38,1,42,True
1794,14,4,Alistar,Side.blue,Lane.utility,7,0,513,0,6,5957,1.5,2,11,32,18585,14557,29,0,56,False
1795,4,7,Kalista,Side.red,Lane.bot_lane,7,4926,4926,4926,8,13745,2.25,11,14,16,137961,22916,194,2,23,False
1796,4,12,Irelia,Side.red,Lane.top_lane,7,4298,13525,4298,6,13921,2.0,5,16,11,205130,25578,254,3,33,True
1797,4,14,Rakan,Side.red,Lane.utility,14,0,1906,0,9,5953,1.5555555555555556,0,11,19,17891,16707,32,0,49,False
1798,4,12,Singed,Side.red,Lane.top_lane,9,2565,2673,2565,12,9666,1.1666666666666667,5,14,38,95256,27377,129,2,21,False
1799,4,12,Gnar,Side.blue,Lane.top_lane,8,4379,4829,4379,2,7562,5.0,2,12,17,77080,14396,106,2,11,True
1800,11,4,Qiyana,Side.blue,Lane.jungle,3,0,29620,0,3,13173,4.666666666666667,11,15,15,170309,22500,24,0,58,True
1801,4,11,Viego,Side.blue,Lane.jungle,4,1669,18181,1669,8,12133,1.625,9,14,17,137584,45134,24,1,32,True
1802,4,11,Graves,Side.blue,Lane.jungle,5,95,7301,95,3,6051,2.0,1,10,8,85769,8353,26,0,18,False
1803,14,12,Camille,Side.blue,Lane.top_lane,9,2051,6486,2051,13,9151,1.1538461538461537,6,13,16,68681,31630,94,1,24,True
1804,4,14,Karma,Side.blue,Lane.utility,9,239,239,239,10,5760,0.9,0,10,32,22067,17587,18,0,39,False
1805,4,7,Lucian,Side.red,Lane.bot_lane,6,10865,32366,10865,7,19519,3.4285714285714284,18,17,8,281543,28214,243,5,43,True
1806,7,4,Kaisa,Side.blue,Lane.bot_lane,9,1057,1129,1057,2,12328,7.5,6,14,0,137726,13777,210,0,35,False
1807,4,12,Ornn,Side.red,Lane.top_lane,2,2580,2847,2580,1,5864,4.0,2,11,10,55446,8470,112,1,5,True
1808,4,11,LeeSin,Side.blue,Lane.jungle,4,0,1056,0,9,6017,0.5555555555555556,1,10,12,71675,21168,15,0,13,False
1809,4,11,Qiyana,Side.blue,Lane.jungle,1,203,16534,203,4,9902,0.5,1,14,19,185447,23594,63,0,52,False
1810,4,11,Viego,Side.red,Lane.jungle,15,4947,27432,4947,6,11458,3.5,6,15,27,147973,36686,48,3,22,True
1811,12,14,Katarina,Side.red,Lane.mid_lane,3,549,892,549,8,7639,0.875,4,12,0,77461,18450,147,0,17,False
1812,4,12,Singed,Side.red,Lane.top_lane,12,1082,5119,1082,4,8429,3.5,2,14,27,88063,22832,135,0,13,True
1813,4,12,Syndra,Side.red,Lane.mid_lane,13,4581,13374,4581,7,15805,3.5714285714285716,12,18,52,216540,33944,226,0,39,True
1814,4,12,Graves,Side.red,Lane.top_lane,0,183,3831,183,2,7110,0.5,1,13,5,113580,8468,170,0,14,False
1815,4,12,Irelia,Side.red,Lane.top_lane,1,3067,5751,3067,6,9617,0.6666666666666666,3,13,8,118532,23855,199,2,21,False
1816,4,12,Leblanc,Side.red,Lane.mid_lane,6,601,1434,601,1,8305,9.0,3,13,14,96946,10768,155,0,18,True
1817,11,4,Nocturne,Side.blue,Lane.jungle,4,0,12009,0,4,7849,1.5,2,12,133,124026,24615,39,0,21,False
1818,7,4,Lucian,Side.red,Lane.bot_lane,8,80,3201,80,9,11732,1.5555555555555556,6,15,3,166410,25844,174,0,38,False
1819,12,14,Leblanc,Side.red,Lane.mid_lane,0,547,547,547,7,7397,0.5714285714285714,4,11,12,51633,14466,125,0,22,False
1820,4,7,Janna,Side.blue,Lane.utility,21,1280,2279,1280,7,9832,3.4285714285714284,3,14,54,35050,19804,44,0,95,False
1821,4,12,Graves,Side.blue,Lane.top_lane,9,10508,33223,10508,6,17509,2.5,6,18,21,310504,32730,291,3,36,True
1822,11,4,Nidalee,Side.blue,Lane.jungle,4,0,15835,0,7,9900,1.1428571428571428,4,13,14,140038,29013,46,0,34,False
1823,4,11,JarvanIV,Side.blue,Lane.jungle,9,1208,14425,1208,6,9404,2.5,6,12,10,111747,20657,21,1,21,False
1824,4,11,LeeSin,Side.red,Lane.jungle,7,6599,24845,6599,2,11972,9.0,11,13,14,135446,23483,14,2,34,True
1825,11,4,Fiddlesticks,Side.blue,Lane.jungle,11,0,3072,0,9,9327,1.5555555555555556,3,13,35,113445,27998,23,0,40,False
1826,7,4,Jhin,Side.red,Lane.bot_lane,10,6578,10340,6578,2,11358,8.5,7,14,13,124825,6769,195,2,23,True
1827,4,14,Janna,Side.blue,Lane.utility,13,2037,2319,2037,6,7990,2.1666666666666665,0,13,53,23114,12846,28,1,67,True
1828,11,4,Qiyana,Side.blue,Lane.jungle,7,0,29936,0,8,13858,1.875,8,16,22,212307,40353,31,0,41,False
1829,11,6,Singed,Side.red,Lane.jungle,8,0,9912,0,7,7620,1.2857142857142858,1,12,14,117080,27593,49,0,14,False
1830,4,3,Lucian,Side.blue,Lane.bot_lane,10,8704,15538,8704,8,16698,3.0,14,17,11,198203,25290,238,5,22,True
1831,4,12,Irelia,Side.blue,Lane.top_lane,9,5263,13482,5263,5,12073,3.8,10,13,14,120896,25185,154,3,16,True
1832,4,11,Viego,Side.red,Lane.jungle,3,0,11804,0,9,8709,0.8888888888888888,5,11,11,91149,21800,26,0,11,False
1833,11,4,Kayn,Side.red,Lane.jungle,20,0,31798,0,6,15768,5.666666666666667,14,18,13,221986,42138,22,0,31,True
1834,11,4,Kayn,Side.red,Lane.jungle,1,0,3166,0,9,4973,0.1111111111111111,0,9,8,69312,21165,9,0,8,False
1835,12,4,Aatrox,Side.blue,Lane.top_lane,10,4721,6800,4721,8,12074,1.875,5,15,33,117903,35142,153,1,22,False
1836,3,4,Tristana,Side.blue,Lane.bot_lane,2,1048,1048,1048,6,8293,0.6666666666666666,2,12,4,89529,13885,173,0,19,False
1837,4,14,Nami,Side.red,Lane.utility,24,1842,2012,1842,3,8592,8.666666666666666,2,13,20,17063,9937,8,1,65,True
1838,4,12,Viktor,Side.red,Lane.mid_lane,11,2619,4897,2619,7,18200,3.4285714285714284,13,18,42,231680,32125,229,1,22,True
1839,4,14,Rumble,Side.red,Lane.utility,12,367,6818,367,5,15174,6.8,22,14,15,55630,19909,26,0,71,True
1840,4,12,Rumble,Side.blue,Lane.mid_lane,19,5987,26741,5987,3,15022,9.333333333333334,9,16,14,191004,20128,217,4,30,True
1841,12,4,Lux,Side.blue,Lane.bot_lane,11,1363,2358,1363,5,13924,4.8,13,15,57,149705,13882,190,0,28,False
1842,4,12,Jayce,Side.red,Lane.top_lane,2,5642,7563,5642,5,12873,1.4,5,16,8,180340,23850,241,1,30,False
1843,4,12,Leblanc,Side.blue,Lane.mid_lane,1,377,867,377,7,6529,0.42857142857142855,2,12,10,48980,16673,128,0,15,False
1844,4,3,Karthus,Side.red,Lane.bot_lane,15,2535,2950,2535,4,10246,4.75,4,13,16,101255,10919,161,0,8,True
1845,7,4,Caitlyn,Side.blue,Lane.bot_lane,7,9862,20807,9862,4,13700,4.75,12,14,9,151726,12510,182,4,19,True
1846,14,11,Talon,Side.red,Lane.jungle,4,0,11323,0,2,10108,9.0,14,11,5,99372,17102,20,0,14,True
1847,4,14,Rakan,Side.blue,Lane.utility,10,0,3550,0,6,4490,1.6666666666666667,0,9,20,13646,14716,21,0,17,False
1848,11,4,Viego,Side.red,Lane.jungle,9,4060,33058,4060,4,12075,3.5,5,15,17,142221,32172,27,2,44,True
1849,4,3,KogMaw,Side.red,Lane.bot_lane,12,11666,34247,11666,4,13104,5.5,10,14,3,158268,16018,171,7,24,True
1850,4,3,Kaisa,Side.blue,Lane.bot_lane,2,1861,2243,1861,7,7655,0.42857142857142855,1,11,0,80474,13390,154,0,11,False
1851,4,12,Sylas,Side.red,Lane.mid_lane,14,7285,7285,7285,9,12770,2.7777777777777777,11,15,50,126196,37080,136,4,30,True
1852,4,3,Lucian,Side.blue,Lane.bot_lane,6,2686,14847,2686,7,14569,2.5714285714285716,12,15,4,180518,21205,187,2,45,True
1853,4,11,Graves,Side.red,Lane.jungle,3,0,18153,0,4,12692,2.5,7,15,25,212268,19487,109,1,28,False
1854,4,7,Jinx,Side.blue,Lane.bot_lane,9,9594,11903,9594,6,15289,3.0,9,15,31,211292,19539,246,3,31,True
